vin,county,zip,model
1G1FX6S04N4128207,NEW YORK,10035,['Bolt EV']
1G1FX6S04N4128157,NEW YORK,10035,['Bolt EV']
1G1FX6S04N4128028,NEW YORK,10035,['Bolt EV']
1G1FX6S04N4127980,NEW YORK,10035,['Bolt EV']
1G1FX6S04N4127896,NEW YORK,10035,['Bolt EV']
1G1FX6S04N4127882,NEW YORK,10035,['Bolt EV']
1G1FX6S04N4127557,NEW YORK,10035,['Bolt EV']
1G1FX6S04N4127090,NEW YORK,10035,['Bolt EV']
1G1FX6S04N4126859,NEW YORK,10035,['Bolt EV']
1G1FX6S04J4132168,NEW YORK,10035,['Bolt EV']
1G1FX6S04J4124541,NEW YORK,10007,['Bolt EV']
1G1FX6S04J4124507,NEW YORK,10007,['Bolt EV']
1G1FX6S04J4123776,NEW YORK,10007,['Bolt EV']
1G1FX6S04J4118464,NEW YORK,10035,['Bolt EV']
1G1FX6S04J4118027,NEW YORK,10035,['Bolt EV']
1G1FX6S04H4190985,NEW YORK,10035,['Bolt EV']
1G1FX6S04H4188878,NEW YORK,10035,['Bolt EV']
1G1FX6S04H4178979,NEW YORK,10007,['Bolt EV']
1G1FX6S04H4158568,NEW YORK,10007,['Bolt EV']
1G1FX6S04H4155489,NEW YORK,10007,['Bolt EV']
1G1FX6S03P4140285,NEW YORK,10035,['Bolt EV']
1G1FX6S03P4140061,NEW YORK,10004,['Bolt EV']
1G1FX6S03P4139881,NEW YORK,10004,['Bolt EV']
1G1FX6S03N4128036,NEW YORK,10035,['Bolt EV']
1G1FX6S03N4127937,NEW YORK,10035,['Bolt EV']
1G1FX6S03N4127551,NEW YORK,10035,['Bolt EV']
1G1FX6S03N4127503,NEW YORK,10035,['Bolt EV']
1G1FX6S03N4127467,NEW YORK,10035,['Bolt EV']
1G1FX6S03N4127405,NEW YORK,10035,['Bolt EV']
1G1FX6S03N4127131,NEW YORK,10035,['Bolt EV']
1G1FX6S03N4126965,NEW YORK,10035,['Bolt EV']
1G1FX6S03N4126724,NEW YORK,10035,['Bolt EV']
1G1FX6S03J4134963,NEW YORK,10035,['Bolt EV']
1G1FX6S03J4124515,NEW YORK,10007,['Bolt EV']
1G1FX6S03J4124322,NEW YORK,10007,['Bolt EV']
1G1FX6S03H4157248,NEW YORK,10007,['Bolt EV']
1G1FX6S03H4155662,NEW YORK,10007,['Bolt EV']
1G1FX6S03H4153152,NEW YORK,10007,['Bolt EV']
1G1FX6S03H4153149,NEW YORK,10007,['Bolt EV']
1G1FX6S02P4141041,NEW YORK,10035,['Bolt EV']
1G1FX6S02P4140407,NEW YORK,10004,['Bolt EV']
1G1FX6S02P4140309,NEW YORK,10004,['Bolt EV']
1G1FX6S02P4138074,NEW YORK,10038,['Bolt EV']
1G1FX6S02N4129128,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4128948,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4128772,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4128352,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4128223,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4127962,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4127945,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4127850,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4127623,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4127363,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4127251,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4126925,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4126830,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4126648,NEW YORK,10035,['Bolt EV']
1G1FX6S02N4126214,NEW YORK,10035,['Bolt EV']
1G1FX6S02J4124067,NEW YORK,10007,['Bolt EV']
1G1FX6S02J4119757,NEW YORK,10035,['Bolt EV']
1G1FX6S02J4112792,NEW YORK,10035,['Bolt EV']
1G1FX6S02H4159086,NEW YORK,10007,['Bolt EV']
1G1FX6S02H4156687,NEW YORK,10007,['Bolt EV']
1G1FX6S02H4155698,NEW YORK,10007,['Bolt EV']
1G1FX6S02H4154387,NEW YORK,10007,['Bolt EV']
1G1FX6S02H4153644,NEW YORK,10007,['Bolt EV']
1G1FX6S02H4152963,NEW YORK,10007,['Bolt EV']
1G1FX6S02H4152770,NEW YORK,10007,['Bolt EV']
1G1FX6S01P4140947,NEW YORK,10035,['Bolt EV']
1G1FX6S01P4140527,NEW YORK,10035,['Bolt EV']
1G1FX6S01P4140348,NEW YORK,10004,['Bolt EV']
1G1FX6S01P4138082,NEW YORK,10038,['Bolt EV']
1G1FX6S01N4128326,NEW YORK,10035,['Bolt EV']
1G1FX6S01N4128018,NEW YORK,10035,['Bolt EV']
1G1FX6S01N4127970,NEW YORK,10035,['Bolt EV']
1G1FX6S01N4127693,NEW YORK,10035,['Bolt EV']
1G1FX6S01N4127399,NEW YORK,10035,['Bolt EV']
1G1FX6S01N4126124,NEW YORK,10035,['Bolt EV']
1G1FX6S01N4126057,NEW YORK,10035,['Bolt EV']
1G1FX6S01J4124075,NEW YORK,10007,['Bolt EV']
1G1FX6S01J4123895,NEW YORK,10007,['Bolt EV']
1G1FX6S01J4118860,NEW YORK,10035,['Bolt EV']
1G1FX6S01H4188319,NEW YORK,10035,['Bolt EV']
1G1FX6S01H4186084,NEW YORK,10035,['Bolt EV']
1G1FX6S01H4169706,NEW YORK,10021,['Bolt EV']
1G1FX6S01H4158687,NEW YORK,10007,['Bolt EV']
1G1FX6S01H4154798,NEW YORK,10007,['Bolt EV']
1G1FX6S01H4154672,NEW YORK,10007,['Bolt EV']
1G1FX6S01H4152842,NEW YORK,10007,['Bolt EV']
1G1FX6S01H4152338,NEW YORK,10007,['Bolt EV']
1G1FX6S00P4140339,NEW YORK,10004,['Bolt EV']
1G1FX6S00P4140034,NEW YORK,10004,['Bolt EV']
1G1FX6S00P4139983,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4129144,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4129080,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4128740,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4128575,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4128334,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4128320,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4128267,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4127992,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4127894,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4127832,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4127085,NEW YORK,10035,['Bolt EV']
1G1FX6S00N4127006,NEW YORK,10035,['Bolt EV']
1G1FX6S00J4130188,NEW YORK,10035,['Bolt EV']
1G1FX6S00J4120745,NEW YORK,10035,['Bolt EV']
1G1FX6S00J4118462,NEW YORK,10035,['Bolt EV']
1G1FX6S00J4118414,NEW YORK,10035,['Bolt EV']
1G1FX6S00J4113195,NEW YORK,10035,['Bolt EV']
1G1FX6S00J4112662,NEW YORK,10035,['Bolt EV']
1G1FX6S00H4183533,NEW YORK,10027,['Bolt EV']
1G1FX6S00H4162746,NEW YORK,10035,['Bolt EV']
1G1FX6S00H4159586,NEW YORK,10007,['Bolt EV']
1G1FX6S00H4157675,NEW YORK,10007,['Bolt EV']
1G1FX6S00H4156302,NEW YORK,10007,['Bolt EV']
1G1FX6S00H4155005,NEW YORK,10007,['Bolt EV']
1G1FX6S00H4154873,NEW YORK,10007,['Bolt EV']
1G1FX6S00H4153769,NEW YORK,10007,['Bolt EV']
1G1FX6S0XP4141465,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4130236,NEW YORK,11368,['Bolt EV']
1G1FX6S0XN4129068,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4128888,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4128115,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4127787,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4127689,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4127479,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4127451,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4127319,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4127191,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4126879,NEW YORK,10035,['Bolt EV']
1G1FX6S0XN4126042,NEW YORK,10035,['Bolt EV']
1G1FX6S0XJ4131560,NEW YORK,10035,['Bolt EV']
1G1FX6S0XJ4113043,NEW YORK,10035,['Bolt EV']
1G1FX6S0XH4163080,NEW YORK,10035,['Bolt EV']
1G1FX6S0XH4162849,NEW YORK,10035,['Bolt EV']
1G1FX6S0XH4158929,NEW YORK,10007,['Bolt EV']
1G1FX6S0XH4158610,NEW YORK,10007,['Bolt EV']
1G1FX6S0XH4155609,NEW YORK,10007,['Bolt EV']
1G1FW6S09P4139693,NEW YORK,10004,['Bolt EV']
1G1FW6S09P4101137,NEW YORK,10032,['Bolt EV']
1G1FW6S09N4131915,NEW YORK,10007,['Bolt EV']
1G1FW6S09N4131851,NEW YORK,10007,['Bolt EV']
1G1FW6S09N4131803,NEW YORK,10007,['Bolt EV']
1G1FW6S09N4131767,NEW YORK,10007,['Bolt EV']
1G1FW6S09N4131641,NEW YORK,10007,['Bolt EV']
1G1FW6S09N4131624,NEW YORK,10007,['Bolt EV']
1G1FW6S09N4131588,NEW YORK,10007,['Bolt EV']
1G1FW6S09N4131123,NEW YORK,10038,['Bolt EV']
1G1FW6S09N4130747,NEW YORK,10038,['Bolt EV']
1G1FW6S09N4130053,NEW YORK,10004,['Bolt EV']
1G1FW6S09N4129064,NEW YORK,10038,['Bolt EV']
1G1FW6S09N4128612,NEW YORK,10004,['Bolt EV']
1G1FW6S08P4139412,NEW YORK,10004,['Bolt EV']
1G1FW6S08N4131923,NEW YORK,10007,['Bolt EV']
1G1FW6S08N4131887,NEW YORK,10007,['Bolt EV']
1G1FW6S08N4131839,NEW YORK,10007,['Bolt EV']
1G1FW6S08N4131775,NEW YORK,10007,['Bolt EV']
1G1FW6S08N4131582,NEW YORK,10007,['Bolt EV']
1G1FW6S08N4131453,NEW YORK,10038,['Bolt EV']
1G1FW6S08N4131288,NEW YORK,10038,['Bolt EV']
1G1FW6S08N4131002,NEW YORK,10038,['Bolt EV']
1G1FW6S08N4128648,NEW YORK,10004,['Bolt EV']
1G1FW6S08H4176476,NEW YORK,10027,['Bolt EV']
1G1FW6S08H4172976,NEW YORK,10069,['Bolt EV']
1G1FW6S07N4132061,NEW YORK,10007,['Bolt EV']
1G1FW6S07N4131945,NEW YORK,10007,['Bolt EV']
1G1FW6S07N4131895,NEW YORK,10007,['Bolt EV']
1G1FW6S07N4131847,NEW YORK,10007,['Bolt EV']
1G1FW6S07N4131783,NEW YORK,10007,['Bolt EV']
1G1FW6S07N4131735,NEW YORK,10007,['Bolt EV']
1G1FW6S07N4131699,NEW YORK,10007,['Bolt EV']
1G1FW6S07N4131668,NEW YORK,10007,['Bolt EV']
1G1FW6S07N4131606,NEW YORK,10007,['Bolt EV']
1G1FW6S07N4131556,NEW YORK,10007,['Bolt EV']
1G1FW6S07N4131461,NEW YORK,10038,['Bolt EV']
1G1FW6S07N4131413,NEW YORK,10038,['Bolt EV']
1G1FW6S07N4131346,NEW YORK,10038,['Bolt EV']
1G1FW6S07N4130875,NEW YORK,10038,['Bolt EV']
1G1FW6S07N4130830,NEW YORK,10038,['Bolt EV']
1G1FW6S07J4110801,NEW YORK,10128,['Bolt EV']
1G1FW6S06P4139926,NEW YORK,10004,['Bolt EV']
1G1FW6S06P4122107,NEW YORK,10031,['Bolt EV']
1G1FW6S06N4132102,NEW YORK,10007,['Bolt EV']
1G1FW6S06N4131855,NEW YORK,10004,['Bolt EV']
1G1FW6S06N4131743,NEW YORK,10007,['Bolt EV']
1G1FW6S06N4131645,NEW YORK,10007,['Bolt EV']
1G1FW6S06N4131600,NEW YORK,10007,['Bolt EV']
1G1FW6S06N4131578,NEW YORK,10007,['Bolt EV']
1G1FW6S06N4131421,NEW YORK,10038,['Bolt EV']
1G1FW6S06N4131337,NEW YORK,10038,['Bolt EV']
1G1FW6S06N4131211,NEW YORK,10065,['Bolt EV']
1G1FW6S06N4131046,NEW YORK,10038,['Bolt EV']
1G1FW6S06N4130866,NEW YORK,10004,['Bolt EV']
1G1FW6S06N4130754,NEW YORK,10038,['Bolt EV']
1G1FW6S06N4128860,NEW YORK,10004,['Bolt EV']
1G1FW6S06J4134989,NEW YORK,10027,['Bolt EV']
1G1FW6S05N4131815,NEW YORK,10007,['Bolt EV']
1G1FW6S05N4131779,NEW YORK,10007,['Bolt EV']
1G1FW6S05N4131670,NEW YORK,10007,['Bolt EV']
1G1FW6S05N4131636,NEW YORK,10007,['Bolt EV']
1G1FW6S05N4131457,NEW YORK,10038,['Bolt EV']
1G1FW6S05N4131393,NEW YORK,10038,['Bolt EV']
1G1FW6S05N4131376,NEW YORK,10038,['Bolt EV']
1G1FW6S05N4131331,NEW YORK,10038,['Bolt EV']
1G1FW6S05N4131300,NEW YORK,10038,['Bolt EV']
1G1FW6S05N4131183,NEW YORK,10038,['Bolt EV']
1G1FW6S05N4130857,NEW YORK,10038,['Bolt EV']
1G1FW6S05N4128896,NEW YORK,10038,['Bolt EV']
1G1FW6S04N4132924,NEW YORK,10007,['Bolt EV']
1G1FW6S04N4131675,NEW YORK,10007,['Bolt EV']
1G1FW6S04N4131630,NEW YORK,10007,['Bolt EV']
1G1FW6S04N4131594,NEW YORK,10007,['Bolt EV']
1G1FW6S04N4131322,NEW YORK,10038,['Bolt EV']
1G1FW6S04N4131062,NEW YORK,10038,['Bolt EV']
1G1FW6S04N4131031,NEW YORK,10038,['Bolt EV']
1G1FW6S04N4130946,NEW YORK,10038,['Bolt EV']
1G1FW6S04N4130848,NEW YORK,10004,['Bolt EV']
1G1FW6S04N4129148,NEW YORK,10038,['Bolt EV']
1G1FW6S04N4128744,NEW YORK,10004,['Bolt EV']
1G1FW6S03P4123716,NEW YORK,11105,['Bolt EV']
1G1FW6S03N4132168,NEW YORK,10007,['Bolt EV']
1G1FW6S03N4131974,NEW YORK,10007,['Bolt EV']
1G1FW6S03N4131831,NEW YORK,10007,['Bolt EV']
1G1FW6S03N4131795,NEW YORK,10007,['Bolt EV']
1G1FW6S03N4131747,NEW YORK,10007,['Bolt EV']
1G1FW6S03N4131683,NEW YORK,10007,['Bolt EV']
1G1FW6S03N4131649,NEW YORK,10007,['Bolt EV']
1G1FW6S03N4131585,NEW YORK,10007,['Bolt EV']
1G1FW6S03N4131571,NEW YORK,10007,['Bolt EV']
1G1FW6S03N4131425,NEW YORK,10038,['Bolt EV']
1G1FW6S03N4131215,NEW YORK,10065,['Bolt EV']
1G1FW6S03N4130890,NEW YORK,10004,['Bolt EV']
1G1FW6S03N4130792,NEW YORK,10004,['Bolt EV']
1G1FW6S03J4118412,NEW YORK,10001,['Bolt EV']
1G1FW6S02P4139647,NEW YORK,10004,['Bolt EV']
1G1FW6S02P4139342,NEW YORK,10004,['Bolt EV']
1G1FW6S02N4132162,NEW YORK,10007,['Bolt EV']
1G1FW6S02N4131951,NEW YORK,10007,['Bolt EV']
1G1FW6S02N4131917,NEW YORK,10007,['Bolt EV']
1G1FW6S02N4131707,NEW YORK,10007,['Bolt EV']
1G1FW6S02N4131660,NEW YORK,10007,['Bolt EV']
1G1FW6S02N4131609,NEW YORK,10007,['Bolt EV']
1G1FW6S02N4131349,NEW YORK,10038,['Bolt EV']
1G1FW6S02N4130900,NEW YORK,10004,['Bolt EV']
1G1FW6S02N4130816,NEW YORK,10038,['Bolt EV']
1G1FW6S02N4130671,NEW YORK,10038,['Bolt EV']
1G1FW6S02N4130525,NEW YORK,10038,['Bolt EV']
1G1FW6S02N4129942,NEW YORK,10004,['Bolt EV']
1G1FW6S01N4131889,NEW YORK,10004,['Bolt EV']
1G1FW6S01N4131875,NEW YORK,10004,['Bolt EV']
1G1FW6S01N4131763,NEW YORK,10007,['Bolt EV']
1G1FW6S01N4131715,NEW YORK,10007,['Bolt EV']
1G1FW6S01N4131553,NEW YORK,10007,['Bolt EV']
1G1FW6S01N4131441,NEW YORK,10038,['Bolt EV']
1G1FW6S01N4131312,NEW YORK,10038,['Bolt EV']
1G1FW6S01N4131195,NEW YORK,10065,['Bolt EV']
1G1FW6S01N4130869,NEW YORK,10004,['Bolt EV']
1G1FW6S01N4130824,NEW YORK,10004,['Bolt EV']
1G1FW6S00P4139436,NEW YORK,10004,['Bolt EV']
1G1FW6S00P4139386,NEW YORK,10004,['Bolt EV']
1G1FW6S00P4139338,NEW YORK,10004,['Bolt EV']
1G1FW6S00N4132046,NEW YORK,10007,['Bolt EV']
1G1FW6S00N4131799,NEW YORK,10007,['Bolt EV']
1G1FW6S00N4131723,NEW YORK,10007,['Bolt EV']
1G1FW6S00N4131544,NEW YORK,10007,['Bolt EV']
1G1FW6S00N4131429,NEW YORK,10038,['Bolt EV']
1G1FW6S00N4131382,NEW YORK,10038,['Bolt EV']
1G1FW6S00N4131379,NEW YORK,10038,['Bolt EV']
1G1FW6S00N4130975,NEW YORK,10038,['Bolt EV']
1G1FW6S00N4130958,NEW YORK,10038,['Bolt EV']
1G1FW6S00N4130863,NEW YORK,10004,['Bolt EV']
1G1FW6S00N4128756,NEW YORK,10004,['Bolt EV']
1G1FW6S00H4155587,NEW YORK,10027,['Bolt EV']
1G1FW6S0XN4131891,NEW YORK,10004,['Bolt EV']
1G1FW6S0XN4131731,NEW YORK,10007,['Bolt EV']
1G1FW6S0XN4131695,NEW YORK,10007,['Bolt EV']
1G1FW6S0XN4131664,NEW YORK,10007,['Bolt EV']
1G1FW6S0XN4131597,NEW YORK,10007,['Bolt EV']
1G1FW6S0XN4131485,NEW YORK,10038,['Bolt EV']
1G1FW6S0XN4131387,NEW YORK,10038,['Bolt EV']
1G1FW6S0XN4131325,NEW YORK,10038,['Bolt EV']
1G1FW6S0XN4131163,NEW YORK,10038,['Bolt EV']
1G1FW6S0XN4131034,NEW YORK,10038,['Bolt EV']
1G1FW6S0XN4130952,NEW YORK,10038,['Bolt EV']
1G1FW6S0XN4130854,NEW YORK,10038,['Bolt EV']
1G1FW6S0XN4128828,NEW YORK,10038,['Bolt EV']
1G1FW6S0XN4103010,NEW YORK,10031,['Bolt EV']
1GT40FDA8NU100399,NEW YORK,10003,[]
1FT6W1EV5NWG04599,NEW YORK,10024,['FX50']
1FT6W1EVXNWG06574,NEW YORK,10029,['FX50']
1FTVW1EL5NWG14088,NEW YORK,10021,['FX50']
1FTVW1EL2NWG09740,NEW YORK,10005,['FX50']
1FTVW1EL1NWG15173,NEW YORK,10004,['FX50']
1FTVW1ELXNWG14765,NEW YORK,10030,['FX50']
1FTBW9CK9PKA33148,NEW YORK,10035,['Transit Connect']
1FTBW9CK9PKA33005,NEW YORK,10035,['Transit Connect']
1FTBW9CK9PKA32811,NEW YORK,10035,['Transit Connect']
1FTBW9CK9PKA32761,NEW YORK,10035,['Transit Connect']
1FTBW9CK9PKA17810,NEW YORK,10035,['Transit Connect']
1FTBW9CK9PKA17760,NEW YORK,10035,['Transit Connect']
1FTBW9CK9PKA17550,NEW YORK,10035,['Transit Connect']
1FTBW9CK9NKA41490,NEW YORK,10009,['Transit Connect']
1FTBW9CK8PKA32802,NEW YORK,10035,['Transit Connect']
1FTBW9CK8PKA32797,NEW YORK,10035,['Transit Connect']
1FTBW9CK8PKA32699,NEW YORK,10035,['Transit Connect']
1FTBW9CK8PKA17832,NEW YORK,10035,['Transit Connect']
1FTBW9CK8PKA17796,NEW YORK,10035,['Transit Connect']
1FTBW9CK8PKA17636,NEW YORK,10035,['Transit Connect']
1FTBW9CK8NKA35163,NEW YORK,10001,['Transit Connect']
1FTBW9CK8NKA35146,NEW YORK,10001,['Transit Connect']
1FTBW9CK7PKA33021,NEW YORK,10035,['Transit Connect']
1FTBW9CK7PKA32984,NEW YORK,10035,['Transit Connect']
1FTBW9CK7PKA32838,NEW YORK,10035,['Transit Connect']
1FTBW9CK7PKA17823,NEW YORK,11101,['Transit Connect']
1FTBW9CK7PKA17756,NEW YORK,10035,['Transit Connect']
1FTBW9CK7PKA17627,NEW YORK,10035,['Transit Connect']
1FTBW9CK6PKA33141,NEW YORK,10035,['Transit Connect']
1FTBW9CK6PKA17859,NEW YORK,10035,['Transit Connect']
1FTBW9CK6PKA17764,NEW YORK,10035,['Transit Connect']
1FTBW9CK6PKA17666,NEW YORK,10035,['Transit Connect']
1FTBW9CK6PKA17635,NEW YORK,10035,['Transit Connect']
1FTBW9CK6PKA17571,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA50254,NEW YORK,10038,['Transit Connect']
1FTBW9CK5PKA33082,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA33065,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA33034,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA33017,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA32997,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA32823,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA32787,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA32689,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA17710,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA17657,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA17626,NEW YORK,10035,['Transit Connect']
1FTBW9CK5PKA17612,NEW YORK,10035,['Transit Connect']
1FTBW9CK5NKA35217,NEW YORK,10001,['Transit Connect']
1FTBW9CK4PKA50049,NEW YORK,10007,['Transit Connect']
1FTBW9CK4PKA33297,NEW YORK,10035,['Transit Connect']
1FTBW9CK4PKA32781,NEW YORK,10035,['Transit Connect']
1FTBW9CK4PKA32764,NEW YORK,10035,['Transit Connect']
1FTBW9CK4PKA17844,NEW YORK,10035,['Transit Connect']
1FTBW9CK4PKA17746,NEW YORK,10035,['Transit Connect']
1FTBW9CK4NKA35113,NEW YORK,10001,['Transit Connect']
1FTBW9CK3PKA33162,NEW YORK,10035,['Transit Connect']
1FTBW9CK3PKA33100,NEW YORK,10035,['Transit Connect']
1FTBW9CK3PKA32772,NEW YORK,10035,['Transit Connect']
1FTBW9CK3PKA32769,NEW YORK,10035,['Transit Connect']
1FTBW9CK3PKA17852,NEW YORK,10035,['Transit Connect']
1FTBW9CK2PKA33041,NEW YORK,10035,['Transit Connect']
1FTBW9CK2PKA32889,NEW YORK,10035,['Transit Connect']
1FTBW9CK2PKA32844,NEW YORK,10035,['Transit Connect']
1FTBW9CK2PKA32729,NEW YORK,10035,['Transit Connect']
1FTBW9CK1PKA33015,NEW YORK,10035,['Transit Connect']
1FTBW9CK1PKA17820,NEW YORK,10035,['Transit Connect']
1FTBW9CK1PKA17784,NEW YORK,10035,['Transit Connect']
1FTBW9CK1PKA17655,NEW YORK,10035,['Transit Connect']
1FTBW9CK1NKA35165,NEW YORK,10001,['Transit Connect']
1FTBW9CK1NKA35148,NEW YORK,10001,['Transit Connect']
1FTBW9CK0PKA33071,NEW YORK,10035,['Transit Connect']
1FTBW9CK0PKA33023,NEW YORK,10035,['Transit Connect']
1FTBW9CK0PKA32986,NEW YORK,10035,['Transit Connect']
1FTBW9CK0PKA17744,NEW YORK,10034,['Transit Connect']
1FTBW9CK0PKA17694,NEW YORK,10035,['Transit Connect']
1FTBW9CK0PKA17615,NEW YORK,10035,['Transit Connect']
1FTBW9CKXPKA42294,NEW YORK,10001,['Transit Connect']
1FTBW9CKXPKA32896,NEW YORK,10035,['Transit Connect']
1FTBW9CKXPKA17833,NEW YORK,10035,['Transit Connect']
1FTBW9CKXPKA17797,NEW YORK,10035,['Transit Connect']
1FTBW9CKXPKA17735,NEW YORK,10035,['Transit Connect']
1FTBW9CKXPKA17718,NEW YORK,10035,['Transit Connect']
1FTBW9CKXPKA17685,NEW YORK,10035,['Transit Connect']
1FTBW9CKXPKA17573,NEW YORK,10035,['Transit Connect']
1FTBW9CKXPKA17007,NEW YORK,11377,['Transit Connect']
1FTBW3XK9PKA17040,NEW YORK,10007,['Transit Connect']
1FTBW3XK8PKA64463,NEW YORK,10004,['Transit Connect']
1FTBW3XK8PKA37618,NEW YORK,10038,['Transit Connect']
1FTBW3XK6PKA17660,NEW YORK,10007,['Transit Connect']
1FTBW3XK3PKA65231,NEW YORK,10004,['Transit Connect']
1FTBW3XK3PKA64578,NEW YORK,10004,['Transit Connect']
1FTBW3XK1PKA64286,NEW YORK,10004,['Transit Connect']
1FTBW3XK0PKA17041,NEW YORK,10007,['Transit Connect']
1FTBW3XKXPKA64366,NEW YORK,10004,['Transit Connect']
1FTBW3XKXPKA17693,NEW YORK,10035,['Transit Connect']
1FTBW3XKXPKA17662,NEW YORK,10007,['Transit Connect']
1FTBW1YK9NKA80140,NEW YORK,10035,['Transit Connect']
1FTBW1YK8NKA79755,NEW YORK,10035,['Transit Connect']
1FTBW1YK6NKA81049,NEW YORK,10035,['Transit Connect']
1FTBW1YK5NKA81091,NEW YORK,10035,['Transit Connect']
1FTBW1YK5NKA81074,NEW YORK,10035,['Transit Connect']
1FTBW1YK4NKA80840,NEW YORK,10035,['Transit Connect']
1FTBW1YK3NKA80697,NEW YORK,10035,['Transit Connect']
1FTBW1YK1NKA81153,NEW YORK,10035,['Transit Connect']
1FTBW1YK1NKA81024,NEW YORK,10035,['Transit Connect']
1FTBW1YK1NKA80987,NEW YORK,10035,['Transit Connect']
1FTBW1YK1NKA80892,NEW YORK,10035,['Transit Connect']
1FTBW1YK0NKA79796,NEW YORK,10035,['Transit Connect']
1FTBW1YKXNKA79787,NEW YORK,10035,['Transit Connect']
1FTBW1XK8PKA50289,NEW YORK,10007,['Transit Connect']
1FMYU96H25KD29959,NEW YORK,10035,['Escape FWD']
1FMCU9BZ8NUA45006,NEW YORK,10018,['Escape FWD']
1FADP3R49GL365490,NEW YORK,10010,['Focus']
1FADP3R49GL365487,NEW YORK,10010,['Focus']
1FADP3R47GL365486,NEW YORK,10010,['Focus']
1FADP3R46GL352843,NEW YORK,10010,['Focus']
1FADP3R45GL365485,NEW YORK,10010,['Focus']
1FADP3R44GL352842,NEW YORK,10010,['Focus']
1FADP3R44GL352839,NEW YORK,10010,['Focus']
1FADP3R43HL261871,NEW YORK,10022,['Focus']
1FADP3R43GL365484,NEW YORK,10010,['Focus']
1FADP3R42GL365489,NEW YORK,10010,['Focus']
1FADP3R42GL352841,NEW YORK,10010,['Focus']
1FADP3R42GL352838,NEW YORK,10010,['Focus']
1FADP3R41GL365483,NEW YORK,10010,['Focus']
1FADP3R41DL305022,NEW YORK,10007,['Focus']
1FADP3R40GL365488,NEW YORK,10010,['Focus']
1FADP3R40GL352840,NEW YORK,10010,['Focus']
1FADP3R40GL352837,NEW YORK,10010,['Focus']
1FADP3R40DL305013,NEW YORK,10035,['Focus']
ZNND1A1CXPS000487,NEW YORK,10018,[]
ZGZRAE0201P000356,NEW YORK,10018,[]
ZAPME1EB6N4000277,NEW YORK,10001,[]
ZAPME1EBXN4000038,NEW YORK,10024,[]
ZAPMA9EB6N5100058,NEW YORK,10021,['Kona Electric']
ZAPMA9EB4M5000099,NEW YORK,10014,['Kona Electric']
ZAPMA9EB0M5000228,NEW YORK,10013,['Kona Electric']
ZAPCB0EB9L5000120,NEW YORK,10014,['Kona Electric']
ZAPCB0EB8L5000240,NEW YORK,10012,['Kona Electric']
ZAPCB0EB7L5000147,NEW YORK,10027,['Kona Electric']
ZAPCB0EB5L5100005,NEW YORK,10036,['Kona Electric']
YW2C1M105KT000294,NEW YORK,10013,['Kalos']
YW2C1M100NT001373,NEW YORK,10002,['Kalos']
